age,month_income,employment_length,home_ownership,loan_intent,loan_amount,loan_interest_rate,previous_loans,previous_default,loan_grade,loan_status
27,80000,11,MORTGAGE,PERSONAL,16000,6.91,5,NO,A,1
33,80000,5,MORTGAGE,HOME_IMPROVEMENT,24000,14.46,6,NO,D,1
31,80000,4,MORTGAGE,HOME_IMPROVEMENT,12400,9.99,6,NO,B,1
30,80000,4,MORTGAGE,DEBT_CONSOLIDATION,10750,6.17,5,NO,A,1
28,80000,1,OWN,MEDICAL,3000,6.54,9,NO,A,1
31,34000,0,RENT,MEDICAL,12000,13.16,9,YES,C,0
27,80000,4,MORTGAGE,MEDICAL,15000,6.54,8,NO,A,1
31,80000,13,OWN,MEDICAL,12000,5.79,10,NO,A,1
27,40000,11,OWN,EDUCATION,6400,9.32,6,NO,A,1
29,34999,2,RENT,MEDICAL,12000,11.58,10,NO,B,0
29,80000,14,MORTGAGE,HOME_IMPROVEMENT,5000,15.21,6,NO,D,1
27,35000,8,RENT,PERSONAL,12000,9.91,8,NO,B,0
29,80000,2,MORTGAGE,HOME_IMPROVEMENT,4500,6.76,10,NO,A,1
27,35000,0,RENT,EDUCATION,12000,7.29,6,NO,A,0
28,80000,8,MORTGAGE,EDUCATION,9600,7.51,6,NO,A,1
29,74000,3,MORTGAGE,EDUCATION,3000,16.32,6,NO,D,0
32,35100,,RENT,EDUCATION,12000,5.99,10,NO,A,0
35,80000,8,MORTGAGE,HOME_IMPROVEMENT,15000,,9,NO,B,1
35,36000,9,RENT,MEDICAL,12000,16.29,9,NO,D,0
29,36000,13,RENT,MEDICAL,12000,7.49,10,NO,A,0
29,36000,6,RENT,VENTURE,12000,7.49,7,NO,A,0
27,80000,3,MORTGAGE,HOME_IMPROVEMENT,14500,10.75,6,NO,B,1
28,36000,2,RENT,VENTURE,12000,5.42,10,NO,A,0
27,80000,4,MORTGAGE,DEBT_CONSOLIDATION,24000,11.12,10,NO,B,1
33,36000,9,RENT,PERSONAL,12000,7.29,6,NO,A,0
32,80000,6,MORTGAGE,EDUCATION,13000,7.88,10,NO,A,1
29,36000,1,RENT,DEBT_CONSOLIDATION,12000,12.21,9,NO,B,0
30,36400,2,RENT,MEDICAL,12000,10.65,9,NO,B,0
28,36888,5,RENT,MEDICAL,12000,,7,YES,C,0
28,80000,13,MORTGAGE,PERSONAL,21000,11.36,7,NO,B,1
32,37076,3,RENT,PERSONAL,12000,12.42,7,NO,B,0
27,80000,1,MORTGAGE,DEBT_CONSOLIDATION,20000,11.36,5,NO,B,1
30,80000,6,MORTGAGE,HOME_IMPROVEMENT,12000,,8,NO,B,1
33,80000,1,MORTGAGE,HOME_IMPROVEMENT,6000,7.88,10,NO,A,1
28,80000,12,MORTGAGE,VENTURE,2500,,7,NO,A,1
30,37500,5,RENT,EDUCATION,12000,,6,NO,B,0
28,37500,4,RENT,DEBT_CONSOLIDATION,12000,,9,NO,C,0
29,37920,2,RENT,PERSONAL,12000,13.48,10,YES,C,0
34,80000,7,MORTGAGE,EDUCATION,19000,10.62,10,NO,B,1
27,38000,0,RENT,MEDICAL,12000,6.62,10,NO,A,0
32,80000,2,OWN,VENTURE,10000,11.14,9,NO,B,1
32,38000,2,RENT,EDUCATION,12000,12.42,6,NO,B,0
27,80000,11,OWN,EDUCATION,5000,11.14,7,NO,B,1
31,80000,5,MORTGAGE,VENTURE,6000,7.4,9,NO,A,1
33,80000,4,MORTGAGE,MEDICAL,12000,11.14,6,NO,B,1
29,80000,0,OWN,VENTURE,24000,12.87,9,NO,C,1
29,80000,2,MORTGAGE,PERSONAL,5000,7.74,9,NO,A,1
28,80000,1,MORTGAGE,PERSONAL,3100,7.05,9,NO,A,1
28,38295,5,RENT,PERSONAL,12000,,7,NO,C,0
27,39996,1,OWN,VENTURE,8000,12.53,6,NO,B,1
34,62900,11,MORTGAGE,MEDICAL,18000,8.94,5,NO,A,0
27,80000,11,MORTGAGE,PERSONAL,20000,,10,NO,B,1
28,38500,2,RENT,PERSONAL,12000,10.75,5,NO,B,0
28,80000,12,MORTGAGE,DEBT_CONSOLIDATION,12000,12.18,5,NO,B,1
28,38643,7,RENT,PERSONAL,12000,11.58,8,NO,B,0
31,80000,6,MORTGAGE,EDUCATION,7500,12.18,7,NO,B,1
30,80000,14,MORTGAGE,VENTURE,8000,13.92,8,NO,C,1
29,80000,13,MORTGAGE,HOME_IMPROVEMENT,16000,12.84,7,YES,C,1
27,80000,2,OWN,PERSONAL,9000,12.21,8,NO,B,1
28,39000,0,RENT,DEBT_CONSOLIDATION,12000,12.53,9,YES,C,0
32,62900,5,MORTGAGE,MEDICAL,2750,,7,YES,D,0
34,80000,4,MORTGAGE,HOME_IMPROVEMENT,12000,,10,NO,E,1
31,80000,0,MORTGAGE,MEDICAL,15000,10.95,8,NO,B,1
28,80000,8,MORTGAGE,EDUCATION,13000,13.47,5,NO,C,1
30,80000,0,OWN,PERSONAL,8000,15.05,5,NO,D,1
27,62900,1,MORTGAGE,MEDICAL,8000,11.46,8,NO,B,0
28,74000,6,MORTGAGE,VENTURE,7000,15.38,9,NO,E,0
28,80000,2,OWN,HOME_IMPROVEMENT,16000,11.66,7,YES,C,1
33,80000,12,OWN,HOME_IMPROVEMENT,9000,11.97,7,NO,C,1
27,80000,11,MORTGAGE,EDUCATION,5000,8.0,6,NO,A,1
28,80000,1,MORTGAGE,HOME_IMPROVEMENT,20000,13.24,8,NO,D,1
27,40000,4,RENT,MEDICAL,12000,12.69,8,NO,B,1
31,40000,5,RENT,MEDICAL,12000,11.99,5,NO,B,1
35,80004,2,MORTGAGE,PERSONAL,3200,11.11,7,NO,B,1
28,40000,12,RENT,VENTURE,12000,11.11,5,NO,B,1
31,80004,9,MORTGAGE,MEDICAL,3500,12.61,10,NO,C,1
27,40000,8,RENT,MEDICAL,12000,10.37,9,NO,B,1
28,80004,5,MORTGAGE,MEDICAL,12000,6.91,6,NO,A,1
31,80004,9,MORTGAGE,MEDICAL,5500,10.75,8,NO,B,1
28,80004,2,MORTGAGE,VENTURE,22750,11.49,6,NO,B,1
28,34000,0,RENT,EDUCATION,12000,14.61,8,YES,D,0
30,34000,0,RENT,DEBT_CONSOLIDATION,12000,12.87,6,NO,C,0
35,80004,0,MORTGAGE,DEBT_CONSOLIDATION,14400,10.95,5,NO,B,1
32,40000,3,RENT,DEBT_CONSOLIDATION,12000,11.89,10,NO,B,1
30,40000,13,RENT,EDUCATION,12000,9.2,8,NO,B,1
30,34046,2,RENT,MEDICAL,12000,14.96,6,YES,D,0
32,34310,2,RENT,VENTURE,12000,14.96,8,YES,D,0
30,80256,11,OWN,VENTURE,24000,7.49,7,NO,A,1
34,80300,3,MORTGAGE,PERSONAL,15000,12.73,9,YES,C,1
35,80308,3,MORTGAGE,DEBT_CONSOLIDATION,12000,7.88,10,NO,A,1
29,41004,6,RENT,PERSONAL,12000,10.0,7,NO,B,1
28,74400,3,MORTGAGE,HOME_IMPROVEMENT,20000,,8,NO,B,0
32,35830,,RENT,DEBT_CONSOLIDATION,12000,7.51,7,NO,A,0
29,80400,13,MORTGAGE,VENTURE,8000,7.14,10,NO,A,1
32,42000,13,RENT,PERSONAL,12000,7.51,8,NO,A,1
31,42000,12,RENT,PERSONAL,12000,,9,NO,B,1
27,42000,2,RENT,PERSONAL,12000,10.65,7,NO,B,1
29,80496,2,MORTGAGE,HOME_IMPROVEMENT,10000,13.72,10,NO,C,1
28,80500,4,MORTGAGE,DEBT_CONSOLIDATION,6000,7.74,5,NO,A,1
28,80569,2,MORTGAGE,EDUCATION,4000,9.63,7,NO,B,1
28,42000,0,RENT,VENTURE,12000,11.11,9,NO,B,1
34,80600,2,MORTGAGE,EDUCATION,15000,12.21,6,NO,B,1
27,36000,2,RENT,DEBT_CONSOLIDATION,12000,14.09,10,YES,D,0
31,36000,4,RENT,EDUCATION,12000,10.36,8,NO,B,0
28,80748,5,MORTGAGE,MEDICAL,5000,7.51,9,NO,A,1
27,80800,3,MORTGAGE,PERSONAL,3000,,10,NO,C,1
30,42000,1,RENT,PERSONAL,12000,9.88,8,NO,B,1
31,42000,1,RENT,MEDICAL,12000,10.99,9,NO,B,1
33,42000,3,RENT,DEBT_CONSOLIDATION,12000,13.57,7,NO,C,1
35,81000,15,MORTGAGE,DEBT_CONSOLIDATION,5400,,5,NO,B,1
28,81000,6,MORTGAGE,VENTURE,2500,5.99,6,NO,A,1
30,42600,13,RENT,VENTURE,12000,11.71,8,NO,B,1
30,42886,3,RENT,PERSONAL,12000,10.59,10,NO,B,1
29,81000,5,MORTGAGE,PERSONAL,14000,7.66,9,NO,A,1
27,81000,4,OWN,VENTURE,9000,13.43,9,YES,C,1
32,81000,1,MORTGAGE,PERSONAL,10000,10.37,10,NO,B,1
33,81000,4,OWN,PERSONAL,12000,6.17,8,NO,A,1
28,81000,11,MORTGAGE,HOME_IMPROVEMENT,6000,6.17,10,NO,A,1
34,39000,5,OWN,HOME_IMPROVEMENT,12000,11.99,6,NO,B,1
29,37000,4,RENT,HOME_IMPROVEMENT,12000,9.63,7,NO,A,0
27,43200,0,RENT,VENTURE,12000,8.94,5,NO,A,1
31,81000,15,MORTGAGE,HOME_IMPROVEMENT,7200,9.63,8,NO,A,1
29,81000,1,MORTGAGE,DEBT_CONSOLIDATION,7750,9.32,10,NO,A,1
27,81000,2,MORTGAGE,MEDICAL,5500,8.0,8,NO,A,1
29,75000,8,MORTGAGE,PERSONAL,12000,13.16,7,YES,C,0
28,81000,0,MORTGAGE,VENTURE,5000,12.53,9,NO,C,1
33,75000,2,MORTGAGE,DEBT_CONSOLIDATION,7500,10.08,9,NO,B,0
27,39000,3,OWN,MEDICAL,9600,5.79,10,NO,A,1
32,44808,5,RENT,PERSONAL,12000,,8,NO,B,1
28,81120,5,MORTGAGE,HOME_IMPROVEMENT,5200,11.49,7,NO,B,1
30,81120,3,OWN,EDUCATION,18000,10.75,10,NO,B,1
32,81204,6,MORTGAGE,EDUCATION,3600,7.88,9,NO,A,1
34,45000,17,RENT,VENTURE,12000,6.03,9,NO,A,1
29,45000,0,RENT,MEDICAL,12000,12.99,7,YES,C,1
29,81400,13,MORTGAGE,EDUCATION,10000,,8,NO,A,1
28,45000,12,RENT,EDUCATION,12000,5.42,10,NO,A,1
31,81600,0,MORTGAGE,HOME_IMPROVEMENT,4000,13.57,7,NO,C,1
33,81804,4,MORTGAGE,DEBT_CONSOLIDATION,9000,8.0,8,NO,A,1
29,75840,5,OWN,HOME_IMPROVEMENT,25000,21.27,6,NO,G,0
29,81900,13,MORTGAGE,VENTURE,8000,7.66,10,NO,A,1
32,45000,9,RENT,MEDICAL,12000,7.88,6,NO,A,1
33,45000,4,RENT,MEDICAL,12000,7.88,6,NO,A,1
28,81996,12,MORTGAGE,EDUCATION,3000,12.42,5,NO,B,1
29,39000,10,OWN,PERSONAL,9000,12.72,9,YES,C,1
35,45000,3,RENT,MEDICAL,12000,11.26,5,NO,B,1
35,82000,3,MORTGAGE,PERSONAL,18800,7.51,10,NO,A,1
29,76000,9,MORTGAGE,DEBT_CONSOLIDATION,4400,16.29,10,YES,D,0
28,82000,3,MORTGAGE,HOME_IMPROVEMENT,25000,16.29,5,NO,D,1
27,82000,11,MORTGAGE,VENTURE,4000,7.9,10,NO,A,1
33,82000,2,MORTGAGE,EDUCATION,6000,7.51,10,NO,A,1
29,82000,5,OWN,PERSONAL,21000,14.65,5,YES,C,1
27,82000,11,MORTGAGE,PERSONAL,10000,7.51,9,NO,A,1
29,82000,5,MORTGAGE,MEDICAL,20000,10.99,7,NO,B,1
28,46000,3,RENT,MEDICAL,12000,,8,NO,B,1
31,82000,15,MORTGAGE,PERSONAL,8000,11.99,5,NO,B,1
29,46000,4,RENT,MEDICAL,12000,10.74,10,NO,B,1
32,82000,4,MORTGAGE,EDUCATION,8000,16.89,8,NO,D,1
28,40000,0,RENT,DEBT_CONSOLIDATION,12000,15.57,7,NO,E,0
33,82000,2,MORTGAGE,PERSONAL,20000,10.99,10,NO,B,1
27,82000,3,MORTGAGE,VENTURE,10000,6.92,9,NO,A,1
27,82000,0,MORTGAGE,VENTURE,14000,10.0,7,NO,B,1
28,82000,8,MORTGAGE,EDUCATION,18000,7.66,9,NO,A,1
31,82000,4,MORTGAGE,EDUCATION,10000,7.29,5,NO,A,1
32,82000,13,MORTGAGE,PERSONAL,10000,10.36,9,NO,B,1
35,82000,4,MORTGAGE,HOME_IMPROVEMENT,10000,16.69,9,YES,E,1
28,82000,0,MORTGAGE,VENTURE,15000,12.98,8,YES,C,1
31,82000,15,MORTGAGE,HOME_IMPROVEMENT,9000,5.42,9,NO,A,1
29,47256,5,RENT,VENTURE,12000,7.29,8,NO,A,1
29,47500,0,RENT,PERSONAL,12000,8.94,5,NO,A,1
30,82000,5,MORTGAGE,PERSONAL,5000,6.76,8,NO,A,1
31,47700,2,RENT,MEDICAL,12000,11.99,5,NO,B,1
28,47840,0,RENT,MEDICAL,12000,,7,NO,B,1
32,64600,12,MORTGAGE,MEDICAL,25000,11.36,5,NO,B,0
27,48000,5,RENT,VENTURE,12000,11.71,6,NO,B,1
27,42000,5,RENT,DEBT_CONSOLIDATION,12000,16.0,5,YES,E,0
34,76000,13,MORTGAGE,DEBT_CONSOLIDATION,20000,17.74,5,NO,E,0
29,76000,13,MORTGAGE,HOME_IMPROVEMENT,20000,16.08,6,YES,F,0
32,48400,1,RENT,MEDICAL,12000,6.62,7,NO,A,1
35,82008,7,MORTGAGE,HOME_IMPROVEMENT,7200,6.62,7,NO,A,1
28,60000,2,RENT,VENTURE,12000,9.91,10,NO,B,1
31,82116,12,MORTGAGE,HOME_IMPROVEMENT,2800,12.68,9,YES,C,1
30,60000,0,RENT,PERSONAL,12000,11.71,9,NO,B,1
30,54000,1,RENT,EDUCATION,12000,6.62,6,NO,A,0
33,82404,8,OWN,EDUCATION,14400,16.0,7,YES,D,1
29,60000,7,RENT,MEDICAL,12000,9.91,7,NO,B,1
28,82500,12,MORTGAGE,MEDICAL,11000,7.49,9,NO,A,1
27,60000,0,RENT,VENTURE,12000,13.49,6,YES,C,1
31,60000,0,RENT,MEDICAL,12000,7.49,9,NO,A,1
30,82500,7,MORTGAGE,EDUCATION,10000,15.65,9,YES,D,1
27,82500,3,MORTGAGE,PERSONAL,11100,8.94,5,NO,A,1
30,60000,5,RENT,PERSONAL,12000,10.99,7,NO,B,1
31,82524,4,MORTGAGE,VENTURE,12000,6.62,8,NO,A,1
30,60000,1,RENT,HOME_IMPROVEMENT,12000,13.84,7,YES,C,1
31,60000,5,RENT,HOME_IMPROVEMENT,12000,7.49,10,NO,A,1
34,60000,3,RENT,VENTURE,12000,6.92,9,NO,A,1
29,82600,6,MORTGAGE,VENTURE,19450,9.91,10,NO,B,1
30,65144,9,MORTGAGE,MEDICAL,5000,16.35,6,YES,E,0
31,82656,10,OTHER,DEBT_CONSOLIDATION,6000,12.09,9,YES,C,1
28,60000,3,RENT,PERSONAL,12000,6.17,6,NO,A,1
28,82800,10,MORTGAGE,VENTURE,18000,,7,NO,B,1
31,60000,2,RENT,PERSONAL,12000,13.98,5,NO,C,1
27,83000,11,MORTGAGE,EDUCATION,3500,6.03,5,NO,A,1
30,60000,4,RENT,PERSONAL,12000,10.99,10,NO,B,1
29,60000,2,RENT,PERSONAL,12000,14.22,6,YES,C,1
29,83000,13,MORTGAGE,HOME_IMPROVEMENT,7500,8.9,6,NO,A,1
28,83000,6,MORTGAGE,DEBT_CONSOLIDATION,5000,,9,NO,B,1
28,54000,2,RENT,MEDICAL,12000,15.31,7,NO,D,0
28,60000,2,RENT,PERSONAL,12000,12.18,10,NO,B,1
27,83000,,MORTGAGE,VENTURE,8800,8.49,9,NO,A,1
33,83000,14,MORTGAGE,DEBT_CONSOLIDATION,18000,8.49,6,NO,A,1
27,60000,2,RENT,MEDICAL,12000,13.92,8,YES,C,1
27,83000,11,MORTGAGE,VENTURE,2500,13.99,8,YES,C,1
31,83000,11,MORTGAGE,MEDICAL,7500,,6,NO,A,1
31,83000,3,MORTGAGE,EDUCATION,7500,7.66,10,NO,A,1
28,83000,9,MORTGAGE,DEBT_CONSOLIDATION,12000,10.74,6,NO,B,1
30,83000,4,MORTGAGE,DEBT_CONSOLIDATION,20000,11.11,6,NO,B,1
29,83000,5,MORTGAGE,VENTURE,7500,,10,NO,A,1
34,60000,0,RENT,EDUCATION,12000,12.22,7,YES,C,1
35,83000,17,MORTGAGE,HOME_IMPROVEMENT,15000,,6,NO,D,1
32,83000,1,MORTGAGE,EDUCATION,10000,8.0,5,NO,A,1
30,61000,4,RENT,EDUCATION,12000,6.92,9,NO,A,1
27,61000,1,RENT,VENTURE,12000,12.21,5,NO,B,1
35,83004,6,MORTGAGE,HOME_IMPROVEMENT,15000,,7,NO,A,1
29,83004,3,MORTGAGE,PERSONAL,4500,11.49,10,NO,B,1
28,24000,,RENT,PERSONAL,3000,15.23,7,YES,C,1
31,24000,2,RENT,DEBT_CONSOLIDATION,3000,7.49,10,NO,A,1
33,24000,2,RENT,MEDICAL,3000,6.62,9,NO,A,1
28,83135,3,MORTGAGE,EDUCATION,8000,13.99,10,YES,C,1
28,83137,12,MORTGAGE,MEDICAL,3600,14.72,9,NO,C,1
30,24000,8,RENT,PERSONAL,3000,,6,NO,A,0
29,24000,1,RENT,PERSONAL,3000,11.14,6,NO,B,1
28,24000,4,RENT,VENTURE,3000,9.32,6,NO,A,1
33,83200,18,MORTGAGE,HOME_IMPROVEMENT,13000,6.99,7,NO,A,1
34,83200,3,MORTGAGE,PERSONAL,5000,14.79,8,YES,C,1
28,25000,0,RENT,DEBT_CONSOLIDATION,3000,5.42,6,NO,A,1
27,25000,0,RENT,HOME_IMPROVEMENT,3000,15.62,5,NO,D,0
32,25000,0,RENT,PERSONAL,3000,13.48,6,YES,C,1
28,83500,1,MORTGAGE,EDUCATION,8000,7.14,8,NO,A,1
35,25000,0,RENT,VENTURE,3000,15.33,8,NO,D,0
34,25000,3,RENT,VENTURE,3000,7.4,8,NO,A,1
30,25000,0,RENT,DEBT_CONSOLIDATION,3000,,7,NO,A,1
28,25000,2,RENT,EDUCATION,3000,13.22,8,YES,C,1
32,83820,5,MORTGAGE,EDUCATION,12800,9.99,6,NO,B,1
27,83886,11,MORTGAGE,VENTURE,15000,6.03,6,NO,A,1
34,25200,,RENT,VENTURE,3000,7.66,8,NO,A,1
27,25200,,RENT,PERSONAL,3000,15.58,6,YES,D,0
30,84000,1,MORTGAGE,DEBT_CONSOLIDATION,6000,,6,NO,B,1
28,25596,12,RENT,VENTURE,3000,,9,NO,B,1
28,84000,8,OWN,VENTURE,25000,7.9,7,NO,A,1
30,25716,1,RENT,PERSONAL,3000,13.72,10,NO,C,1
27,26208,0,RENT,EDUCATION,3000,13.98,10,NO,C,1
27,84000,2,MORTGAGE,PERSONAL,7000,12.69,10,NO,B,1
31,84000,0,MORTGAGE,PERSONAL,7000,7.9,6,NO,A,1
27,26880,1,RENT,DEBT_CONSOLIDATION,3000,5.79,10,NO,A,1
34,84000,10,MORTGAGE,VENTURE,30000,7.9,8,NO,A,1
33,84000,17,MORTGAGE,VENTURE,20000,5.99,8,NO,A,1
27,27500,0,RENT,EDUCATION,3000,10.99,5,NO,B,1
34,84000,6,MORTGAGE,EDUCATION,2400,7.49,6,NO,A,1
29,84000,11,MORTGAGE,MEDICAL,15000,6.99,7,NO,A,1
32,27600,5,RENT,MEDICAL,3000,11.12,8,NO,B,0
28,27600,3,RENT,VENTURE,3000,13.57,10,NO,C,1
28,28000,3,RENT,VENTURE,3000,6.91,10,NO,A,1
31,84000,12,MORTGAGE,HOME_IMPROVEMENT,10000,5.99,8,NO,A,1
28,84000,12,OWN,VENTURE,25000,15.62,5,YES,D,1
28,84000,0,MORTGAGE,EDUCATION,1000,9.99,10,NO,B,1
27,78000,5,MORTGAGE,PERSONAL,6775,10.59,5,NO,B,0
27,28800,0,RENT,EDUCATION,3000,7.88,7,NO,A,0
29,84000,9,MORTGAGE,HOME_IMPROVEMENT,5900,7.66,9,NO,A,1
27,84000,3,MORTGAGE,DEBT_CONSOLIDATION,7000,7.29,5,NO,A,1
30,84000,13,MORTGAGE,HOME_IMPROVEMENT,12000,11.11,9,NO,B,1
34,28880,2,RENT,VENTURE,3000,11.78,9,NO,C,1
28,84000,12,MORTGAGE,MEDICAL,20500,10.0,5,NO,B,1
29,84000,13,OWN,PERSONAL,6000,5.42,5,NO,A,1
30,29102,2,RENT,VENTURE,3000,7.9,9,NO,A,1
32,84000,15,MORTGAGE,MEDICAL,15000,6.91,7,NO,A,1
35,30000,0,RENT,DEBT_CONSOLIDATION,3000,10.65,9,NO,B,1
32,30000,7,RENT,EDUCATION,3000,12.42,8,NO,B,1
35,84000,4,OWN,HOME_IMPROVEMENT,9000,6.76,6,NO,A,1
28,62000,0,RENT,VENTURE,12000,10.65,8,NO,B,1
30,62000,14,RENT,MEDICAL,12000,11.71,9,NO,B,1
31,84000,2,MORTGAGE,VENTURE,7600,7.51,5,NO,A,1
28,62000,2,RENT,EDUCATION,12000,,10,NO,C,1
31,84000,2,MORTGAGE,EDUCATION,10400,14.96,7,NO,D,1
33,66300,3,MORTGAGE,MEDICAL,22000,14.59,8,NO,D,0
34,84000,15,MORTGAGE,PERSONAL,9250,11.36,8,NO,B,1
28,84000,1,MORTGAGE,PERSONAL,8400,7.51,10,NO,A,1
34,62000,5,RENT,VENTURE,12000,10.99,6,NO,B,1
27,84000,11,MORTGAGE,PERSONAL,14000,15.7,7,YES,D,1
29,62200,3,RENT,PERSONAL,12000,19.03,6,NO,E,1
27,62400,5,RENT,MEDICAL,12000,12.42,6,NO,B,1
29,84000,11,OWN,EDUCATION,15000,12.18,10,NO,B,1
29,84000,1,MORTGAGE,HOME_IMPROVEMENT,20000,11.83,5,NO,B,1
33,84000,9,MORTGAGE,EDUCATION,20000,14.61,5,YES,D,1
28,62496,4,RENT,EDUCATION,12000,6.91,5,NO,A,1
35,62496,6,RENT,VENTURE,12000,14.11,8,YES,D,1
28,62500,3,RENT,DEBT_CONSOLIDATION,12000,,7,NO,A,1
29,84000,8,MORTGAGE,VENTURE,10000,,8,NO,A,1
32,63000,4,RENT,VENTURE,12000,6.62,10,NO,A,1
28,63000,0,RENT,MEDICAL,12000,10.37,10,NO,B,1
29,78132,11,MORTGAGE,DEBT_CONSOLIDATION,25000,15.33,6,YES,D,0
35,63600,3,RENT,EDUCATION,12000,11.49,8,NO,B,1
29,84500,3,MORTGAGE,PERSONAL,35000,8.9,6,NO,A,1
27,64000,0,RENT,MEDICAL,12000,13.49,5,YES,C,1
28,84500,13,MORTGAGE,HOME_IMPROVEMENT,9600,15.27,5,NO,C,1
31,38000,8,OWN,EDUCATION,6600,13.47,5,NO,C,1
27,38000,11,OWN,HOME_IMPROVEMENT,4000,7.68,9,NO,A,1
27,84780,5,MORTGAGE,VENTURE,18000,7.51,10,NO,A,1
30,38000,0,OWN,EDUCATION,6000,11.58,7,NO,B,1
31,64450,3,RENT,VENTURE,12000,12.73,8,NO,C,1
27,84906,11,MORTGAGE,DEBT_CONSOLIDATION,4500,7.51,10,NO,A,1
30,84996,4,MORTGAGE,PERSONAL,8000,12.69,7,NO,B,1
31,84996,1,MORTGAGE,VENTURE,2500,8.49,10,NO,A,1
33,65000,17,RENT,VENTURE,12000,,8,NO,C,1
32,84996,7,MORTGAGE,DEBT_CONSOLIDATION,6000,12.99,7,YES,C,1
32,84996,5,MORTGAGE,MEDICAL,20000,8.88,5,NO,B,1
29,59000,4,RENT,DEBT_CONSOLIDATION,12000,16.49,9,YES,D,0
30,65000,1,RENT,PERSONAL,12000,11.49,7,NO,B,1
34,65000,2,RENT,DEBT_CONSOLIDATION,12000,7.49,7,NO,A,1
27,65000,0,RENT,PERSONAL,12000,,5,NO,B,1
31,78996,2,MORTGAGE,EDUCATION,15600,12.53,5,NO,B,0
32,84996,4,MORTGAGE,VENTURE,9000,9.32,6,NO,A,1
29,84996,13,MORTGAGE,DEBT_CONSOLIDATION,6000,7.68,8,NO,A,1
30,85000,12,OWN,VENTURE,7800,6.03,10,NO,A,1
28,67000,3,RENT,HOME_IMPROVEMENT,12000,,5,NO,B,1
33,73000,6,MORTGAGE,DEBT_CONSOLIDATION,5000,16.29,9,NO,D,0
28,67000,,RENT,EDUCATION,12000,,7,NO,A,1
27,67000,5,RENT,PERSONAL,12000,13.23,7,YES,C,1
31,68000,4,RENT,DEBT_CONSOLIDATION,12000,7.66,8,NO,A,1
31,68000,0,RENT,MEDICAL,12000,,6,NO,B,1
27,85000,9,MORTGAGE,MEDICAL,24000,11.71,10,NO,B,1
35,85000,2,MORTGAGE,MEDICAL,14000,10.65,5,NO,B,1
29,63600,5,RENT,DEBT_CONSOLIDATION,12000,12.42,8,NO,B,0
27,69805,3,RENT,VENTURE,12000,10.25,9,NO,B,1
30,85000,2,MORTGAGE,EDUCATION,15000,6.03,8,NO,A,1
28,70000,1,RENT,HOME_IMPROVEMENT,12000,14.27,6,YES,C,1
27,70000,0,RENT,MEDICAL,12000,10.65,8,NO,B,1
27,85000,12,MORTGAGE,VENTURE,3800,6.03,6,NO,A,1
28,85000,0,MORTGAGE,EDUCATION,24000,19.03,7,NO,E,1
27,85000,11,MORTGAGE,EDUCATION,12000,6.62,10,NO,A,1
29,85000,9,MORTGAGE,MEDICAL,15000,10.65,9,NO,B,1
27,73000,3,MORTGAGE,DEBT_CONSOLIDATION,18000,12.69,6,NO,B,0
33,70000,6,RENT,PERSONAL,12000,15.65,5,YES,D,1
31,70000,8,RENT,HOME_IMPROVEMENT,12000,,6,NO,A,1
27,70000,6,RENT,VENTURE,12000,10.99,8,NO,B,1
32,37440,0,OWN,MEDICAL,5000,15.37,5,NO,D,1
27,37404,,OWN,HOME_IMPROVEMENT,6000,5.42,6,NO,A,1
28,85000,5,MORTGAGE,EDUCATION,16800,16.49,8,NO,D,1
29,71000,1,RENT,MEDICAL,12000,,5,NO,C,1
30,71000,2,RENT,HOME_IMPROVEMENT,12000,8.9,8,NO,A,1
29,85000,14,MORTGAGE,VENTURE,7500,11.49,10,NO,B,1
29,71000,1,RENT,DEBT_CONSOLIDATION,12000,13.16,9,YES,C,1
28,72000,4,RENT,VENTURE,12000,13.49,6,YES,C,1
30,37200,,OWN,VENTURE,10000,6.03,10,NO,A,1
28,72000,3,RENT,MEDICAL,12000,14.27,6,YES,C,1
27,72000,11,RENT,EDUCATION,12000,6.62,8,NO,A,1
34,85000,2,MORTGAGE,HOME_IMPROVEMENT,15000,15.99,9,YES,D,1
28,85000,4,MORTGAGE,PERSONAL,35000,9.99,5,NO,B,1
34,85000,6,MORTGAGE,HOME_IMPROVEMENT,24000,11.49,7,NO,B,1
28,85000,2,MORTGAGE,EDUCATION,15000,8.49,7,NO,A,1
35,85000,9,MORTGAGE,DEBT_CONSOLIDATION,21000,7.49,9,NO,A,1
28,85000,8,MORTGAGE,PERSONAL,12500,7.49,7,NO,A,1
33,72000,3,RENT,MEDICAL,12000,11.99,5,NO,B,1
32,72000,5,RENT,VENTURE,12000,10.62,5,NO,B,1
28,85000,6,MORTGAGE,VENTURE,9075,7.49,10,NO,A,1
29,62050,13,MORTGAGE,MEDICAL,3600,17.99,9,NO,E,0
34,66000,5,RENT,DEBT_CONSOLIDATION,12000,14.3,6,NO,D,0
35,85000,2,MORTGAGE,EDUCATION,8400,11.99,9,NO,B,1
32,85000,3,MORTGAGE,VENTURE,8000,18.79,5,YES,E,1
30,85000,14,MORTGAGE,MEDICAL,6000,5.42,8,NO,A,1
28,72500,1,RENT,DEBT_CONSOLIDATION,12000,7.49,6,NO,A,1
27,85000,11,MORTGAGE,PERSONAL,10000,7.49,8,NO,A,1
34,73000,6,MORTGAGE,PERSONAL,7500,15.99,5,YES,D,0
